date,month,symbol,calendar_index,holiday_tag,is_trading_day,close,execution_price,action,buy_units,sell_units,open_units,position_state,reason_tag,state_tag,source,source_sheet,source_row,trade_marker_readable,confidence,note
1975-01-01,1975-01,PIONEER,1,,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,3,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-10,1976-12,PIONEER,710,,1,2540,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,758,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-11,1976-12,PIONEER,711,,1,2670,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,759,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-12,1976-12,PIONEER,712,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,760,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-13,1976-12,PIONEER,713,,1,2680,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,761,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-14,1976-12,PIONEER,714,,1,2580,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,762,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-15,1976-12,PIONEER,715,,1,2610,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,763,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-16,1976-12,PIONEER,716,,1,2580,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,764,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-17,1976-12,PIONEER,717,,1,2560,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,765,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-18,1976-12,PIONEER,718,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,766,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-19,1976-12,PIONEER,719,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,767,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-20,1976-12,PIONEER,720,,1,2540,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,768,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-21,1976-12,PIONEER,721,,1,2570,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,769,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-22,1976-12,PIONEER,722,,1,2610,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,770,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-23,1976-12,PIONEER,723,,1,2560,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,771,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-24,1976-12,PIONEER,724,,1,2580,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,772,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-25,1976-12,PIONEER,725,,1,2570,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,773,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-26,1976-12,PIONEER,726,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,774,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-27,1976-12,PIONEER,727,,1,2610,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,775,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-28,1976-12,PIONEER,728,,1,2570,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,776,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-29,1976-12,PIONEER,729,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,777,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-30,1976-12,PIONEER,730,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,778,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-31,1976-12,PIONEER,731,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,779,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
